2023-03-27 22:17:26,893 INFO    StreamThr :12112 [internal.py:wandb_internal():87] W&B internal server running at pid: 12112, started at: 2023-03-27 22:17:26.882779
2023-03-27 22:17:28,300 DEBUG   HandlerThread:12112 [system_monitor.py:probe():213] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.8.5', 'heartbeatAt': '2023-03-28T01:17:28.127999', 'startedAt': '2023-03-28T01:17:26.869963', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': 'Desktop/Pedro/UFRN/Portfolio/TEDA Regressor/1. TEDARegressor.ipynb', 'root': 'C:/Users/Samsung/Desktop/Pedro/UFRN/Portfolio/TEDA Regressor', 'git': {'remote': 'https://github.com/pedrohmeiraa/TEDA-Regressor.git', 'commit': '0e39ad6a8d7f4207961244ada9c80e564b39b626'}, 'email': 'pedro.andrade@cear.ufpb.br', 'host': 'DESKTOP-5NQASSV', 'username': 'Samsung', 'executable': 'C:\\Users\\Samsung\\anaconda3\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1600.0, 'min': 0.0, 'max': 1800.0}, 'cpu_freq_per_core': [{'current': 1600.0, 'min': 0.0, 'max': 1800.0}], 'disk': {'total': 222.70860290527344, 'used': 163.1778335571289}, 'memory': {'total': 3.8945770263671875}}
2023-03-27 22:17:28,300 INFO    HandlerThread:12112 [system_monitor.py:probe():214] Finished collecting system info
2023-03-27 22:17:28,300 INFO    HandlerThread:12112 [system_monitor.py:probe():217] Publishing system info
2023-03-27 22:17:28,300 DEBUG   HandlerThread:12112 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-27 22:17:28,300 DEBUG   HandlerThread:12112 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-27 22:17:28,300 DEBUG   HandlerThread:12112 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-03-27 22:17:28,911 INFO    Thread-17 :12112 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\Samsung\Desktop\Pedro\UFRN\Portfolio\TEDA Regressor\wandb\run-20230327_221726-mwawn2lk\files\requirements.txt
2023-03-27 22:17:28,911 INFO    Thread-17 :12112 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\Samsung\Desktop\Pedro\UFRN\Portfolio\TEDA Regressor\wandb\run-20230327_221726-mwawn2lk\files\wandb-summary.json
2023-03-27 22:17:28,911 INFO    Thread-17 :12112 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\Samsung\Desktop\Pedro\UFRN\Portfolio\TEDA Regressor\wandb\run-20230327_221726-mwawn2lk\files\conda-environment.yaml
2023-03-27 22:17:47,006 INFO    Thread-17 :12112 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\Samsung\Desktop\Pedro\UFRN\Portfolio\TEDA Regressor\wandb\run-20230327_221726-mwawn2lk\files\conda-environment.yaml
2023-03-27 22:17:47,084 DEBUG   HandlerThread:12112 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-27 22:17:47,084 INFO    HandlerThread:12112 [system_monitor.py:probe():219] Finished publishing system info
2023-03-27 22:17:47,115 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: status_report
2023-03-27 22:17:47,115 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: keepalive
2023-03-27 22:17:47,115 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: status_report
2023-03-27 22:17:47,115 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: keepalive
2023-03-27 22:17:47,115 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: status_report
2023-03-27 22:17:47,115 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: keepalive
2023-03-27 22:17:47,115 DEBUG   SenderThread:12112 [sender.py:send():336] send: files
2023-03-27 22:17:47,115 INFO    SenderThread:12112 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-03-27 22:17:47,115 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: status_report
2023-03-27 22:17:47,146 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: stop_status
2023-03-27 22:17:47,147 DEBUG   SenderThread:12112 [sender.py:send_request():363] send_request: stop_status
2023-03-27 22:17:47,152 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: pause
2023-03-27 22:17:47,155 INFO    HandlerThread:12112 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-03-27 22:17:47,155 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:47,157 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:47,159 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:47,159 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:47,159 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:47,160 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined disk monitor
2023-03-27 22:17:47,160 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined memory monitor
2023-03-27 22:17:47,160 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined network monitor
2023-03-27 22:17:47,160 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: resume
2023-03-27 22:17:47,160 INFO    HandlerThread:12112 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-03-27 22:17:47,160 INFO    HandlerThread:12112 [system_monitor.py:start():183] Starting system monitor
2023-03-27 22:17:47,160 INFO    SystemMonitor:12112 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-27 22:17:47,160 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started cpu monitoring
2023-03-27 22:17:47,176 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started disk monitoring
2023-03-27 22:17:47,176 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started memory monitoring
2023-03-27 22:17:47,192 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started network monitoring
2023-03-27 22:17:47,457 DEBUG   SenderThread:12112 [sender.py:send():336] send: telemetry
2023-03-27 22:17:47,457 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:47,507 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: log_artifact
2023-03-27 22:17:47,507 DEBUG   SenderThread:12112 [sender.py:send_request():363] send_request: log_artifact
2023-03-27 22:17:47,522 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: pause
2023-03-27 22:17:47,522 INFO    HandlerThread:12112 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-03-27 22:17:47,522 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:47,522 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:47,522 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:47,522 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:47,522 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:47,528 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined disk monitor
2023-03-27 22:17:47,529 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined memory monitor
2023-03-27 22:17:47,529 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined network monitor
2023-03-27 22:17:47,543 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: resume
2023-03-27 22:17:47,544 INFO    HandlerThread:12112 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-03-27 22:17:47,544 INFO    HandlerThread:12112 [system_monitor.py:start():183] Starting system monitor
2023-03-27 22:17:47,544 INFO    SystemMonitor:12112 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-27 22:17:47,551 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started cpu monitoring
2023-03-27 22:17:47,551 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: pause
2023-03-27 22:17:47,551 INFO    HandlerThread:12112 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-03-27 22:17:47,551 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started disk monitoring
2023-03-27 22:17:47,551 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:47,558 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started memory monitoring
2023-03-27 22:17:47,558 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:47,559 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined disk monitor
2023-03-27 22:17:47,559 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:47,561 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined memory monitor
2023-03-27 22:17:47,562 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:47,562 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:47,563 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: resume
2023-03-27 22:17:47,563 INFO    HandlerThread:12112 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-03-27 22:17:47,563 INFO    HandlerThread:12112 [system_monitor.py:start():183] Starting system monitor
2023-03-27 22:17:47,563 INFO    SystemMonitor:12112 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-27 22:17:47,564 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: pause
2023-03-27 22:17:47,567 INFO    HandlerThread:12112 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-03-27 22:17:47,568 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:47,568 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started cpu monitoring
2023-03-27 22:17:47,569 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:47,569 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:47,570 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:47,570 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:47,574 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: resume
2023-03-27 22:17:47,575 INFO    HandlerThread:12112 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-03-27 22:17:47,575 INFO    HandlerThread:12112 [system_monitor.py:start():183] Starting system monitor
2023-03-27 22:17:47,575 INFO    SystemMonitor:12112 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-27 22:17:47,577 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: pause
2023-03-27 22:17:47,577 INFO    HandlerThread:12112 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-03-27 22:17:47,580 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:47,580 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started cpu monitoring
2023-03-27 22:17:47,580 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:47,580 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:47,580 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:47,580 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:47,580 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: resume
2023-03-27 22:17:47,580 INFO    HandlerThread:12112 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-03-27 22:17:47,580 INFO    HandlerThread:12112 [system_monitor.py:start():183] Starting system monitor
2023-03-27 22:17:47,580 INFO    SystemMonitor:12112 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-27 22:17:47,593 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started cpu monitoring
2023-03-27 22:17:47,594 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started disk monitoring
2023-03-27 22:17:47,595 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started memory monitoring
2023-03-27 22:17:47,595 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started network monitoring
2023-03-27 22:17:48,017 INFO    Thread-17 :12112 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\Samsung\Desktop\Pedro\UFRN\Portfolio\TEDA Regressor\wandb\run-20230327_221726-mwawn2lk\files\wandb-metadata.json
2023-03-27 22:17:48,126 INFO    wandb-upload_0:12112 [upload_job.py:push():138] Uploaded file C:\Users\Samsung\AppData\Local\Temp\tmpi3026oenwandb\qzsh9yai-wandb-metadata.json
2023-03-27 22:17:48,501 INFO    SenderThread:12112 [sender.py:send_request_log_artifact():1392] logged artifact full_data - {'id': 'QXJ0aWZhY3Q6NDA4MTE4NTkw', 'digest': 'ac4283596b7a87c24c14d6d914dd67f8', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'full_data', 'alias': 'latest'}, {'artifactCollectionName': 'full_data', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU5MDk4MTk2', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDA4MTE4NTkw', 'versionIndex': 0}}, 'version': 'v0'}
2023-03-27 22:17:48,501 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:48,501 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:48,501 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:48,501 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:48,968 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: pause
2023-03-27 22:17:48,968 INFO    HandlerThread:12112 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-03-27 22:17:48,968 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:48,968 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:48,968 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:48,968 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:48,968 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:48,968 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined disk monitor
2023-03-27 22:17:48,968 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined memory monitor
2023-03-27 22:17:48,968 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined network monitor
2023-03-27 22:17:48,980 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:48,988 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: resume
2023-03-27 22:17:48,989 INFO    HandlerThread:12112 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-03-27 22:17:48,989 INFO    HandlerThread:12112 [system_monitor.py:start():183] Starting system monitor
2023-03-27 22:17:48,990 INFO    SystemMonitor:12112 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-27 22:17:49,001 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started cpu monitoring
2023-03-27 22:17:49,002 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: pause
2023-03-27 22:17:49,003 INFO    HandlerThread:12112 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-03-27 22:17:49,003 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started disk monitoring
2023-03-27 22:17:49,003 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:49,003 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started memory monitoring
2023-03-27 22:17:49,003 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:49,003 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:49,003 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined disk monitor
2023-03-27 22:17:49,003 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:49,003 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined memory monitor
2023-03-27 22:17:49,003 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:49,011 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:49,014 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: resume
2023-03-27 22:17:49,014 INFO    HandlerThread:12112 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-03-27 22:17:49,014 INFO    HandlerThread:12112 [system_monitor.py:start():183] Starting system monitor
2023-03-27 22:17:49,015 INFO    SystemMonitor:12112 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-27 22:17:49,015 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started cpu monitoring
2023-03-27 22:17:49,015 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: pause
2023-03-27 22:17:49,015 INFO    HandlerThread:12112 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-03-27 22:17:49,015 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:49,015 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:49,015 WARNING HandlerThread:12112 [interfaces.py:finish():204] Failed to finish disk monitoring: cannot join thread before it is started
2023-03-27 22:17:49,015 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started disk monitoring
2023-03-27 22:17:49,015 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:49,015 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:49,015 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:49,015 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:49,033 INFO    Thread-17 :12112 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\Samsung\Desktop\Pedro\UFRN\Portfolio\TEDA Regressor\wandb\run-20230327_221726-mwawn2lk\files\output.log
2023-03-27 22:17:50,457 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: resume
2023-03-27 22:17:50,457 INFO    HandlerThread:12112 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-03-27 22:17:50,457 INFO    HandlerThread:12112 [system_monitor.py:start():183] Starting system monitor
2023-03-27 22:17:50,458 INFO    SystemMonitor:12112 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-03-27 22:17:50,464 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started cpu monitoring
2023-03-27 22:17:50,465 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started disk monitoring
2023-03-27 22:17:50,466 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started memory monitoring
2023-03-27 22:17:50,474 INFO    SystemMonitor:12112 [interfaces.py:start():187] Started network monitoring
2023-03-27 22:17:51,040 INFO    Thread-17 :12112 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\Samsung\Desktop\Pedro\UFRN\Portfolio\TEDA Regressor\wandb\run-20230327_221726-mwawn2lk\files\output.log
2023-03-27 22:17:51,291 DEBUG   SenderThread:12112 [sender.py:send():336] send: exit
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:send_exit():559] handling exit code: 0
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:send_exit():561] handling runtime: 21
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:send_exit():567] send defer
2023-03-27 22:17:51,291 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: defer
2023-03-27 22:17:51,291 INFO    HandlerThread:12112 [handler.py:handle_request_defer():170] handle defer: 0
2023-03-27 22:17:51,291 DEBUG   SenderThread:12112 [sender.py:send_request():363] send_request: defer
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:send_request_defer():583] handle sender defer: 0
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:transition_state():587] send defer: 1
2023-03-27 22:17:51,291 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: defer
2023-03-27 22:17:51,291 INFO    HandlerThread:12112 [handler.py:handle_request_defer():170] handle defer: 1
2023-03-27 22:17:51,291 DEBUG   SenderThread:12112 [sender.py:send_request():363] send_request: defer
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:send_request_defer():583] handle sender defer: 1
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:transition_state():587] send defer: 2
2023-03-27 22:17:51,291 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: defer
2023-03-27 22:17:51,291 INFO    HandlerThread:12112 [handler.py:handle_request_defer():170] handle defer: 2
2023-03-27 22:17:51,291 INFO    HandlerThread:12112 [system_monitor.py:finish():193] Stopping system monitor
2023-03-27 22:17:51,291 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-27 22:17:51,291 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-27 22:17:51,291 DEBUG   SystemMonitor:12112 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-27 22:17:51,291 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined cpu monitor
2023-03-27 22:17:51,291 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined disk monitor
2023-03-27 22:17:51,291 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined memory monitor
2023-03-27 22:17:51,291 INFO    HandlerThread:12112 [interfaces.py:finish():199] Joined network monitor
2023-03-27 22:17:51,291 DEBUG   SenderThread:12112 [sender.py:send_request():363] send_request: defer
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:send_request_defer():583] handle sender defer: 2
2023-03-27 22:17:51,291 INFO    SenderThread:12112 [sender.py:transition_state():587] send defer: 3
2023-03-27 22:17:51,291 DEBUG   SenderThread:12112 [sender.py:send():336] send: stats
2023-03-27 22:17:51,306 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: defer
2023-03-27 22:17:51,306 INFO    HandlerThread:12112 [handler.py:handle_request_defer():170] handle defer: 3
2023-03-27 22:17:51,306 DEBUG   SenderThread:12112 [sender.py:send_request():363] send_request: defer
2023-03-27 22:17:51,306 INFO    SenderThread:12112 [sender.py:send_request_defer():583] handle sender defer: 3
2023-03-27 22:17:51,306 INFO    SenderThread:12112 [sender.py:transition_state():587] send defer: 4
2023-03-27 22:17:51,306 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: defer
2023-03-27 22:17:51,306 INFO    HandlerThread:12112 [handler.py:handle_request_defer():170] handle defer: 4
2023-03-27 22:17:51,306 DEBUG   SenderThread:12112 [sender.py:send_request():363] send_request: defer
2023-03-27 22:17:51,306 INFO    SenderThread:12112 [sender.py:send_request_defer():583] handle sender defer: 4
2023-03-27 22:17:51,306 INFO    SenderThread:12112 [sender.py:transition_state():587] send defer: 5
2023-03-27 22:17:51,306 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: defer
2023-03-27 22:17:51,306 INFO    HandlerThread:12112 [handler.py:handle_request_defer():170] handle defer: 5
2023-03-27 22:17:51,306 DEBUG   SenderThread:12112 [sender.py:send():336] send: summary
2023-03-27 22:17:51,306 INFO    SenderThread:12112 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-27 22:17:51,306 DEBUG   SenderThread:12112 [sender.py:send_request():363] send_request: defer
2023-03-27 22:17:51,306 INFO    SenderThread:12112 [sender.py:send_request_defer():583] handle sender defer: 5
2023-03-27 22:17:51,306 INFO    SenderThread:12112 [sender.py:transition_state():587] send defer: 6
2023-03-27 22:17:51,306 DEBUG   HandlerThread:12112 [handler.py:handle_request():144] handle_request: defer
